,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,pet_available,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,address,phone,gps
10,1017625819,허씨 정통중경마라샹궈 3호점,중식당,True,False,,,,True,349.0,,144.0,False,False,False,False,False,,,False,[],서울 광진구 아차산로30길 17,010-2882-3387,"{'latitude': 37.5399572525698, 'longitude': 127.06761038171798}"
11,1305290629,빠레뜨한남 강남CGV점,양식,True,False,https://www.instagram.com/palette_hannam_gangnamcgv,273.0,19000.0,True,1865.0,1967.0,398.0,False,False,False,False,False,,,False,[],서울 강남구 강남대로102길 13 2층,0507-1413-8448,"{'latitude': 37.5020433, 'longitude': 127.026878}"
12,36684238,아인스카페,카페,True,False,http://instagram.com/_einscafe_,28.0,209.0,False,211.0,39.0,592.0,False,False,False,False,False,,,False,[],서울 동대문구 경희대로 5 가동 3층,02-960-4158,"{'latitude': 37.5920734, 'longitude': 127.0521602}"
13,18347678,소고산제일루,중식당,True,False,,,,True,471.0,552.0,534.0,True,False,False,False,False,False,True,False,[],서울 마포구 잔다리로6길 40-6 2층,02-3141-3045,"{'latitude': 37.55215033423504, 'longitude': 126.92132377119205}"
14,1604498621,재팔이네닭발 대학로점,닭발,True,False,http://instagram.com/jaepal2ne_daehakro,58.0,368.0,True,172.0,189.0,182.0,False,False,False,False,False,,,False,[],서울 종로구 대학로11길 38-18 2층,02-743-7541,"{'latitude': 37.5824832, 'longitude': 127.000673}"
15,1396702463,탭퍼블릭 여의도점,"맥주,호프",True,False,http://www.instagram.com/tappublic,10.0,875.0,False,1586.0,624.0,86.0,False,True,False,False,False,,,False,[],서울 영등포구 의사당대로 83 오투타워 2층,0507-1471-7588,"{'latitude': 37.5233663, 'longitude': 126.9234407}"
16,1296669198,버드플라잉&뉴런렙시티,"카페,디저트",True,False,https://www.instagram.com/bird___flying,381.0,1401.0,False,67.0,414.0,267.0,False,True,False,True,False,,,False,[],서울 노원구 상계로7길 25 지하 1층 버드플라이,0507-1336-1106,"{'latitude': 37.6578048, 'longitude': 127.0647144}"
17,1879815027,포미가,"육류,고기요리",True,False,http://www.instagram.com/unicity8432,52.0,164.0,False,430.0,344.0,349.0,False,True,False,False,False,,,False,[],서울 금천구 가산디지털1로 212 코오롱 애스턴 타워 110호,02-6956-7570,"{'latitude': 37.4844382, 'longitude': 126.8805848}"
18,1124250158,피자시즌,피자,True,False,http://instagram.com/pizzaseason_official,109.0,549.0,True,497.0,497.0,336.0,False,False,False,True,False,,,False,[],서울 성동구 성수이로14길 14 성수연방 1층 피자시즌,0507-1310-6904,"{'latitude': 37.5416476, 'longitude': 127.0570218}"
19,1024507268,카페올리,브런치,True,False,http://www.instagram.com/cafe.ollie,121.0,1212.0,False,904.0,295.0,,False,False,False,False,False,,,False,[],서울 양천구 오목로4길 15 1층,02-2690-1902,"{'latitude': 37.5210369, 'longitude': 126.841297}"
20,1805562801,감탄성신,일식당,True,False,https://www.instagram.com/sungsin_01,32.0,1165.0,True,3897.0,1367.0,184.0,False,False,False,False,False,,,False,[],서울 강남구 강남대로106길 14 지상1층,02-555-1516,"{'latitude': 37.50295226428572, 'longitude': 127.02670442441679}"
21,1685805793,미쁘동,일식당,True,False,http://instagram.com/mibbedong_official,166.0,5852.0,True,2906.0,9592.0,529.0,True,False,False,True,False,,,False,[],서울 마포구 동교로38길 33-21 2층,0507-1350-1881,"{'latitude': 37.5621119, 'longitude': 126.9262048}"
22,1653433739,상무초밥 강남역점,"초밥,롤",True,False,,,,True,2994.0,1297.0,105.0,False,True,False,False,False,,,False,[],서울 강남구 봉은사로 111 es타워 1층,0507-1326-5955,"{'latitude': 37.5051062, 'longitude': 127.0257281}"
23,1618302104,온센 광화문점,일식당,True,False,,,,False,3532.0,1160.0,170.0,False,True,False,False,False,,,False,[],서울 중구 세종대로 136,02-318-1815,"{'latitude': 37.5684246, 'longitude': 126.9782701}"
24,1075513586,세모담,과일,True,False,https://instagram.com/se.mo.dam_,556.0,1292.0,False,71.0,131.0,,False,True,False,False,False,,,False,[],경기 안양시 만안구 삼덕로 58-3,0507-1402-6332,"{'latitude': 37.394275, 'longitude': 126.9195087}"
25,1773180579,펠리칸카페,"카페,디저트",True,False,https://www.instagram.com/pelican__cafe,126.0,2529.0,True,591.0,464.0,68.0,False,False,False,True,False,,,True,[],서울 마포구 독막로14길 27,0507-1459-8305,"{'latitude': 37.5474793, 'longitude': 126.9224169}"
26,1959742624,정숙성,"육류,고기요리",True,False,http://instagram.com/jungsooksung,95.0,576.0,False,1699.0,911.0,286.0,False,False,False,False,False,,,True,[],서울 관악구 남부순환로226길 31 1층 정숙성,0507-1370-6668,"{'latitude': 37.4791772, 'longitude': 126.9538301}"
27,392753804,피자컴퍼니 이태원,피자,True,False,https://www.instagram.com/pizzacompany_itw,335.0,1002.0,True,410.0,228.0,338.0,False,False,False,False,False,True,True,False,[],서울 용산구 이태원로 143-15 1층 피자컴퍼니,0507-1413-3419,"{'latitude': 37.5346109, 'longitude': 126.9891722}"
28,1873955788,스시노칸도 홍대점,"초밥,롤",True,False,http://instagram.com/sushinokando_hongdae,110.0,1802.0,True,1335.0,417.0,546.0,False,False,False,False,False,,,False,[],서울 마포구 잔다리로6길 30 서교뉴빌라 2층,0507-1431-6166,"{'latitude': 37.5522542, 'longitude': 126.920827}"
29,36073217,Projec D,"맥주,호프",True,False,http://instagram.com/projec_d,59.0,1005.0,False,861.0,1217.0,65.0,False,True,False,False,False,True,True,False,[],서울 중구 퇴계로 343-1 동양빌딩,0507-1405-9706,"{'latitude': 37.5647741, 'longitude': 127.0097943}"
30,35734815,꼭그닭 강남점,"맥주,호프",True,False,http://www.instagram.com/truchickenbistro,44.0,245.0,True,1455.0,1763.0,290.0,True,False,False,False,False,True,False,False,[],서울 강남구 봉은사로4길 37 지하 1층,0507-1401-5335,"{'latitude': 37.5024642, 'longitude': 127.0270949}"
31,1634776604,컬러브루니,카페,True,False,,,,False,16.0,25.0,313.0,False,True,False,False,False,,,False,[],서울 동작구 상도로 141 B1,02-822-0805,"{'latitude': 37.5027426, 'longitude': 126.9352266}"
32,1271253225,랩타임,와인,True,False,https://www.instagram.com/laptime_loungepubcafe,93.0,791.0,False,210.0,134.0,124.0,False,True,False,True,False,,,False,[],서울 영등포구 당산로46가길 15 1F,02-2069-0229,"{'latitude': 37.534333586473906, 'longitude': 126.90340418640957}"
33,1619683915,샐그릭,"다이어트,샐러드",True,False,https://www.instagram.com/salgreek_garak,97.0,428.0,False,576.0,166.0,108.0,False,True,False,True,False,,,False,[],서울 송파구 중대로 105 108호 샐그릭,02-403-4029,"{'latitude': 37.49348331955094, 'longitude': 127.12014419748235}"
34,1312851479,칙바이칙 강남역점,햄버거,True,False,https://www.instagram.com/chickbychick,204.0,15000.0,True,1548.0,1358.0,169.0,False,True,False,False,False,,,False,[],서울 강남구 강남대로94길 15 S2빌딩 1층,0507-1430-6155,"{'latitude': 37.4996233, 'longitude': 127.0286202}"
35,36703963,본가스시 현대백화점천호점,"초밥,롤",True,False,,,,False,594.0,81.0,4.0,False,False,False,False,False,,,False,[],서울 강동구 천호대로 1005 현대백화점천호점 B2,0507-1324-8829,"{'latitude': 37.5387606, 'longitude': 127.1243852}"
36,36705768,본가스시 현대백화점신촌점,"초밥,롤",True,False,,,,True,132.0,35.0,153.0,False,False,False,False,False,,,False,[],서울 서대문구 신촌로 83 현대백화점신촌점 B1,02-3145-2089,"{'latitude': 37.55592376404261, 'longitude': 126.93585726831267}"
37,1928437084,8번가,카페,True,False,https://instagram.com/8streetcoffee,185.0,343.0,False,727.0,492.0,704.0,False,False,False,False,False,,,False,[],서울 동대문구 경희대로3길 8 1층8번가카페,02-969-0003,"{'latitude': 37.5928268, 'longitude': 127.051998}"
38,1556086919,그라동빵집,베이커리,True,False,https://www.instagram.com/gradon.bakery,260.0,488.0,False,751.0,168.0,652.0,False,True,False,False,False,,,False,[],서울 송파구 동남로8길 29 1층,0507-1495-3411,"{'latitude': 37.48889457506392, 'longitude': 127.12725940296468}"
39,1506505883,도베르,"카페,디저트",True,False,,,,False,515.0,88.0,242.0,False,False,False,True,False,,,False,[],서울 강북구 한천로139나길 17 1층 도베르,0507-1497-4477,"{'latitude': 37.6394995, 'longitude': 127.0246242}"
40,1740824640,살팀보카,이탈리아음식,True,False,,,,False,259.0,394.0,248.0,False,True,False,True,False,,,False,[],서울 용산구 한강대로76길 11-36 1층,0507-1353-1469,"{'latitude': 37.5423324, 'longitude': 126.9737605}"
41,1173195149,돈카와치 성신여대역점,돈가스,True,False,https://www.instagram.com/donkawachi_official,420.0,1063.0,False,7029.0,797.0,170.0,False,False,False,False,False,,,False,[],서울 성북구 동소문로24길 9 1층,0507-1301-4776,"{'latitude': 37.5933297, 'longitude': 127.0186548}"
42,1373989551,세광양대창 논현점,"곱창,막창,양",True,False,,,,True,544.0,1242.0,227.0,False,True,False,False,False,,,False,[],서울 강남구 강남대로118길 12,02-558-8484,"{'latitude': 37.50624955731728, 'longitude': 127.02469982380396}"
43,1906738323,교대이층집 시청점,"육류,고기요리",True,False,https://www.instagram.com/sgf_life,993.0,10000.0,False,656.0,306.0,213.0,False,False,False,False,False,,,False,[],서울 중구 남대문로1길 38 2층 (북창동),02-318-6882,"{'latitude': 37.5627980003502, 'longitude': 126.977444879206}"
44,1273062221,교대이층집 상암점,"육류,고기요리",True,False,https://www.instagram.com/sgf_life,993.0,10000.0,False,499.0,596.0,260.0,False,True,False,False,False,,,False,[],서울 마포구 월드컵북로48길 19 상암 빌딩 2층,02-3152-8878,"{'latitude': 37.57711119975599, 'longitude': 126.894743700137}"
45,1352354165,빠네돌체,브런치,True,False,https://www.instagram.com/panedolce21,28.0,731.0,False,390.0,82.0,489.0,False,True,False,False,False,,,True,[],서울 마포구 마포대로4다길 31 5층,0507-1422-2559,"{'latitude': 37.5356484, 'longitude': 126.9442679}"
46,1551717961,공샤브,한식,True,False,,,,True,513.0,143.0,235.0,False,True,False,False,False,,,False,[],"서울 종로구 종로 19 지하1층 비114에이-1, 비114에이-2. 비 115에이-2. 비115에이-3호(종로1가, 르메이에르종로타운)",0507-1437-1006,"{'latitude': 37.5708345, 'longitude': 126.9798606}"
47,1191441242,애월연어 연남점,퓨전음식,True,False,https://www.instagram.com/aewolsalmon_yeon_nam,179.0,552.0,True,2473.0,772.0,622.0,False,False,False,True,False,,,False,[],서울 마포구 동교로 262-11 1층 애월연어 연남점,0507-1418-2621,"{'latitude': 37.5627381, 'longitude': 126.925689}"
48,1847386933,가배랑솜 인사동 카페,"카페,디저트",True,False,,,,True,665.0,363.0,386.0,False,False,False,False,False,,,False,[],서울 종로구 인사동길 37 2층,02-730-2185,"{'latitude': 37.5736982, 'longitude': 126.9851984}"
49,658897525,마사 타코,"멕시코,남미음식",True,False,https://www.instagram.com/masa.tacos,243.0,3046.0,True,634.0,393.0,709.0,False,True,False,True,False,,,False,[],서울 강남구 압구정로10길 30-8,02-545-6915,"{'latitude': 37.52200599697894, 'longitude': 127.02171272424039}"
50,1610247722,라면편의점,라면,True,False,,,,False,9.0,129.0,104.0,False,False,False,False,False,,,False,[],서울 종로구 돈화문로 11,,"{'latitude': 37.5695085, 'longitude': 126.9920927}"
51,1539414265,퍼플독 송파본점,와인,True,False,https://www.instagram.com/purpledog_official,54.0,3593.0,False,628.0,437.0,623.0,False,True,False,False,False,,,False,[],서울 송파구 가락로 94 지하1층,0507-1362-4421,"{'latitude': 37.50072295062321, 'longitude': 127.10661744734495}"
52,1598622072,키퍼스마켓 매봉점,카페,True,False,https://www.instagram.com/keepers.market_official,157.0,415.0,False,191.0,97.0,261.0,False,False,False,True,False,,,False,[],서울 강남구 논현로28길 56 1층~2층,0507-1415-9109,"{'latitude': 37.48469613750692, 'longitude': 127.04641659561821}"
53,1261546000,칙바이칙 학동역점,햄버거,True,False,https://www.instagram.com/chickbychick,204.0,15000.0,False,689.0,154.0,27.0,False,False,False,False,False,,,False,[],서울 강남구 학동로 213 제현빌딩 1층,0507-1363-3156,"{'latitude': 37.5146982, 'longitude': 127.0323592}"
54,1331305271,카쿠시타,이자카야,True,False,http://www.instagram.com/kakusita_izakaya,58.0,2665.0,True,850.0,1673.0,499.0,True,False,False,False,False,,,True,[],서울 마포구 동교로38길 33-15,070-4187-8787,"{'latitude': 37.5618618, 'longitude': 126.9261811}"
55,1080492815,화씨이육공 사당점,"육류,고기요리",True,False,https://www.instagram.com/hwac260_sadang,101.0,660.0,False,698.0,885.0,154.0,False,False,False,False,False,,,False,[],서울 서초구 방배천로2길 15,02-583-2605,"{'latitude': 37.4770956, 'longitude': 126.9835814}"
56,1461811104,화이트글래스,"카페,디저트",True,False,,,,True,440.0,184.0,398.0,False,True,False,False,False,,,False,[],서울 성동구 상원12길 34 서울숲에이원센터 1층 108호 109호,02-2210-7876,"{'latitude': 37.5495773, 'longitude': 127.0502924}"
57,1541120515,오오도리 ODORI,일본식라면,True,False,https://www.instagram.com/odori.official,57.0,841.0,True,72.0,103.0,500.0,False,True,False,False,False,,,False,[],서울 용산구 녹사평대로54길 12 1층(이태원동),0507-1390-5591,"{'latitude': 37.53917545191917, 'longitude': 126.9878960439578}"
58,1179666839,오스틴타코 낙성대본점,"멕시코,남미음식",True,False,https://www.instagram.com/austintaco_official,51.0,392.0,False,324.0,112.0,272.0,False,False,False,False,False,,,False,[],서울 관악구 봉천로 566-1 동아오피스텔 1층,0507-1409-7709,"{'latitude': 37.4774572, 'longitude': 126.9603969}"
59,1111096673,카페2.7,"카페,디저트",True,False,https://www.instagram.com/cafe_2.7,315.0,3807.0,False,449.0,609.0,494.0,False,True,False,False,False,,,False,[],서울 송파구 백제고분로36가길 15 201-1호,02-2135-9030,"{'latitude': 37.5044735, 'longitude': 127.1016873}"
60,1451950518,LE CAFE,"카페,디저트",True,False,https://www.instagram.com/lecafeofficial,41.0,2353.0,True,169.0,178.0,400.0,False,True,False,True,False,,,False,[],서울 강남구 강남대로156길 48 1층,0507-1339-3401,"{'latitude': 37.51907894064271, 'longitude': 127.02277561694382}"
61,1256527692,오술차 건대점,요리주점,True,False,http://www.instagram.com/osulcha_gundae,707.0,622.0,True,345.0,523.0,153.0,False,False,False,False,False,,,False,[],서울 광진구 동일로22길 68 2층,02-498-5009,"{'latitude': 37.5413909, 'longitude': 127.0678346}"
62,594661160,제일제면소 N서울타워점,국수,True,False,,,,False,949.0,97.0,,False,False,False,False,False,,,False,[],서울 용산구 남산공원길 105 서울타워 광장층,02-318-4146,"{'latitude': 37.55119129999999, 'longitude': 126.98799960000001}"
63,1465309007,청담나인,이탈리아음식,True,False,https://www.instagram.com/nine_chungdam,281.0,3885.0,False,157.0,222.0,274.0,False,True,False,False,False,,,True,[],"서울 강남구 삼성로 634 B1, B2",0507-1451-9800,"{'latitude': 37.5166497, 'longitude': 127.0518752}"
64,1272971962,호랑이흥취,요리주점,True,False,https://www.instagram.com/cheerful_tiger_suyu,54.0,205.0,False,221.0,102.0,177.0,False,False,False,False,False,,,False,[],"서울 강북구 덕릉로41길 100 1층, 2층",02-6953-0009,"{'latitude': 37.638466, 'longitude': 127.0277342}"
65,1726937934,오츠마미,일식당,True,False,,,,False,17.0,14.0,834.0,False,True,False,False,False,,,False,[],서울 강남구 언주로152길 15-6 1층,02-541-2170,"{'latitude': 37.5231776, 'longitude': 127.0349084}"
66,1026385097,풍자네부엌,요리주점,True,False,https://www.instagram.com/pungjane2021,485.0,546.0,False,117.0,129.0,195.0,False,True,False,True,False,,,False,[],"서울 강동구 양재대로 1339 1층 22, 23호",0507-1395-0396,"{'latitude': 37.525957700000006, 'longitude': 127.1350289}"
67,1444299382,성수로운,양식,True,False,https://www.instagram.com/like_seongsu,232.0,9711.0,True,302.0,611.0,358.0,False,False,False,True,False,,,True,[],서울 성동구 아차산로7길 28 1층,0507-1370-5174,"{'latitude': 37.547327, 'longitude': 127.0555206}"
68,1246915366,미나리삼겹살 본점,돼지고기구이,True,False,,,,False,201.0,290.0,309.0,False,False,False,False,False,,,False,[],서울 관악구 신림로70길 7 1층,0507-1382-4447,"{'latitude': 37.4877539, 'longitude': 126.9292187}"
69,1324169976,LSD SEOUL,와인,True,False,https://www.instagram.com/lsd_seoul,35.0,4953.0,True,70.0,63.0,316.0,False,False,False,True,False,,,False,[],서울 용산구 이태원로16길 14-3 1층 단독 흰색건물,0507-1453-4446,"{'latitude': 37.5334448, 'longitude': 126.99110260000002}"
70,1973645577,디그이지,"카페,디저트",True,False,https://www.instagram.com/dig_ez123,90.0,741.0,True,436.0,179.0,689.0,False,False,False,False,False,,,False,[],서울 마포구 동교로41길 36-7 1층 디그이지,0507-1320-0950,"{'latitude': 37.5641159, 'longitude': 126.9234768}"
71,1416420416,고우성수,한식,True,False,https://www.instagram.com/gowoo_seongsu,48.0,266.0,True,913.0,1789.0,414.0,False,False,False,False,False,,,False,[],서울 성동구 연무장길 9-1 2층,0507-1428-0391,"{'latitude': 37.54390771759856, 'longitude': 127.05075401296581}"
72,1388682402,사유의서재 남산,양식,True,False,https://www.instagram.com/sayu.winesalon,281.0,7139.0,True,450.0,920.0,163.0,False,True,False,False,False,,,True,[],서울 중구 퇴계로20길 13,0507-1319-0957,"{'latitude': 37.5596784, 'longitude': 126.98588040000001}"
73,1433247702,한라맥주 서울연신내점,"맥주,호프",True,False,,,,False,209.0,117.0,199.0,False,False,False,False,False,,,False,[],서울 은평구 연서로29길 14-9 1층,0507-1401-4577,"{'latitude': 37.6194555, 'longitude': 126.9189991}"
74,1871323055,어텐디 한남,"카페,디저트",True,False,https://www.instagram.com/cafe_attendy,66.0,2220.0,True,39.0,42.0,208.0,False,False,False,False,False,,,False,[],서울 용산구 한남대로27길 66 4층 401호,0507-1331-7394,"{'latitude': 37.5396025, 'longitude': 127.0030129}"
75,1081109811,월에버,카페,True,False,,,,False,26.0,53.0,886.0,False,False,False,True,False,,,False,[],서울 마포구 동교로51안길 12 1층 주택,0507-1366-7952,"{'latitude': 37.5652823, 'longitude': 126.9248244}"
76,1403632278,PITC,"카페,디저트",True,False,https://www.instagram.com/pitc_official,73.0,6031.0,False,333.0,671.0,993.0,False,False,True,False,False,,,False,[],서울 마포구 성미산로11길 13 (성산동),070-8886-2688,"{'latitude': 37.5612003, 'longitude': 126.9162859}"
77,1966370442,팔각도 연신내역점,닭갈비,True,False,https://www.instagram.com/8gakdo_yeonsinnae,368.0,1025.0,False,3668.0,834.0,271.0,False,True,False,False,False,,,False,[],서울 은평구 연서로29길 20-12 1층,0507-1324-9747,"{'latitude': 37.6196111, 'longitude': 126.9187315}"
78,1647273904,털보네쪽갈비,한식,True,False,,,,False,474.0,136.0,169.0,False,False,False,False,False,,,False,[],서울 강북구 월계로7나길 35 1층,0507-1323-0703,"{'latitude': 37.612603614392, 'longitude': 127.03190917897902}"
79,1250733217,복자상회포차,포장마차,True,False,https://www.instagram.com/nyanyajam,1.0,9.0,False,1.0,2.0,806.0,False,False,False,False,False,,,False,[],서울 영등포구 신길로 181-1,02-6326-4037,"{'latitude': 37.5084306, 'longitude': 126.9107694}"
80,1140751599,K SPOT 수국전망대 카페,"카페,디저트",True,False,https://www.instagram.com/k_spot_official,50.0,1026.0,False,325.0,115.0,127.0,False,False,False,True,False,,,False,[],서울 중구 퇴계로 33 서울로7017 육교 위(2층) K-SPOT Cafe,0507-1403-7224,"{'latitude': 37.5565672, 'longitude': 126.9731931}"
81,1001892852,은행골 여의도점,"초밥,롤",True,False,,,,False,669.0,575.0,444.0,False,False,False,False,False,,,False,[],서울 영등포구 국제금융로8길 19 중앙빌딩 108호,02-784-4988,"{'latitude': 37.5207633, 'longitude': 126.9291485}"
82,1320893582,한술식당 신촌점,한식,True,False,https://www.instagram.com/hansul_sinchon,31.0,272.0,True,2351.0,221.0,356.0,False,False,False,False,False,,,True,[],서울 서대문구 연세로4길 40 1층,0507-1479-8267,"{'latitude': 37.5578833, 'longitude': 126.9388417}"
83,1242070068,백식당,일식당,True,False,,,,True,3092.0,1277.0,457.0,False,False,False,False,False,,,False,[],서울 마포구 동교로38길 28 2층,0507-1311-0487,"{'latitude': 37.5616341, 'longitude': 126.9254848}"
84,1637809662,23플래터,이탈리아음식,True,False,http://www.instagram.com/23Platter,251.0,426.0,True,608.0,513.0,386.0,False,False,False,True,False,,,False,[],서울 마포구 잔다리로3안길 36 1층 23플래터,0507-1340-5417,"{'latitude': 37.5504711, 'longitude': 126.9193693}"
85,1268383294,올리다 둔촌역점,"카페,디저트",True,False,,,,False,231.0,119.0,139.0,False,True,False,False,False,,,False,[],서울 강동구 풍성로 216 1층,0507-1369-5687,"{'latitude': 37.52898493267691, 'longitude': 127.13557131234703}"
86,1683267156,밀파니,베이커리,True,False,,,,False,5875.0,485.0,453.0,False,True,False,False,False,,,False,[],"서울 송파구 위례서로 273 밀파니 타워 1층, 2층",02-406-0810,"{'latitude': 37.489137, 'longitude': 127.142495}"
87,1485534307,에드엣 가로수길,브런치,True,False,https://www.instagram.com/add.garosoo,457.0,1411.0,True,357.0,217.0,724.0,False,True,False,True,False,,,False,[],서울 강남구 압구정로10길 30-9 지하1층,02-6489-1717,"{'latitude': 37.5220492, 'longitude': 127.0215649}"
88,1010633726,오르페우스,"다이어트,샐러드",True,False,https://www.instagram.com/orpheus.kr,44.0,152.0,True,119.0,97.0,340.0,False,False,False,True,False,,,False,[],서울 마포구 포은로 12 1층,0507-1385-0560,"{'latitude': 37.5493343, 'longitude': 126.9095728}"
89,1878060311,조르노에노떼,이탈리아음식,True,False,https://www.instagram.com/giornoenotte_seoul,132.0,192.0,False,147.0,78.0,754.0,False,False,False,False,False,,,,[],서울 송파구 오금로29길 4-1 1층 101호,010-9973-3580,"{'latitude': 37.507025, 'longitude': 127.1211861}"
90,1626485111,온더써드,"카페,디저트",True,False,http://instagram.com/on_the_3rd,471.0,625.0,False,431.0,119.0,174.0,False,True,False,True,False,,,False,[],서울 동대문구 왕산로 33 1층,0507-1329-6021,"{'latitude': 37.57703676399664, 'longitude': 127.0270665579788}"
91,1147284926,라콤,"카페,디저트",True,False,https://www.instagram.com/racomm_bab2,58.0,55.0,False,69.0,31.0,755.0,False,False,False,True,False,,,False,[],서울 서초구 방배중앙로25길 19 1층,0507-1395-7796,"{'latitude': 37.4938621, 'longitude': 126.9850442}"
92,1213537628,더그릭베어 홍대상수점,"카페,디저트",True,False,https://www.instagram.com/thegreekbear,72.0,1535.0,False,355.0,297.0,15.0,False,False,False,False,False,,,False,[],"서울 마포구 독막로 87 1층, 2층",0507-1372-3375,"{'latitude': 37.5479277, 'longitude': 126.9233328}"
93,1116733594,광화문특고기 정동집,소고기구이,True,False,,,,True,149.0,904.0,358.0,False,False,False,False,False,,,False,[],서울 중구 명동길 55 3층,0507-1381-9221,"{'latitude': 37.56407344978154, 'longitude': 126.98548721854577}"
94,1124871955,스시도손,일식당,True,False,https://www.instagram.com/sushi_doson,32.0,1965.0,False,167.0,312.0,63.0,False,True,False,False,False,,,False,[],서울 영등포구 국제금융로2길 37 S-T RENUE 2층 206-2호,0507-1313-9884,"{'latitude': 37.5229862, 'longitude': 126.92431}"
95,1873388687,타겟,"멕시코,남미음식",True,False,https://www.instagram.com/taget_taco,76.0,483.0,True,525.0,164.0,508.0,False,True,False,True,False,,,False,[],서울 종로구 성균관로6길 2 1층 골목,0507-1317-9251,"{'latitude': 37.5846641, 'longitude': 126.9975019}"
96,1386559115,두텁,이자카야,True,False,https://www.instagram.com/toukkobi,18.0,227.0,False,126.0,35.0,891.0,False,False,False,True,False,,,False,[],서울 용산구 신흥로36길 1 1층,0507-1312-3764,"{'latitude': 37.5466110009119, 'longitude': 126.9817589}"
97,1297964223,올디너리모먼트,"카페,디저트",True,False,,,,False,379.0,178.0,403.0,False,True,False,True,False,,,True,[],서울 강남구 논현로30길 26 1층 올디너리모먼트,070-8822-1532,"{'latitude': 37.48404140150731, 'longitude': 127.04411214195041}"
98,1247771184,칸틴 성현점,"카페,디저트",True,False,https://www.instagram.com/cafe_kanteen_sh,24.0,58.0,False,91.0,14.0,,False,True,False,False,False,,,False,[],서울 관악구 성현로 80 관악드림타운아파트 제주상가동 제1층 제109호,0507-1337-3539,"{'latitude': 37.4888904, 'longitude': 126.9493204}"
99,1950627213,데보,"카페,디저트",True,False,https://www.instagram.com/devo_coffee,17.0,146.0,True,86.0,129.0,172.0,False,False,False,False,False,,,False,[],서울 마포구 독막로15길 19 1층 데보,0507-1388-9795,"{'latitude': 37.5486521, 'longitude': 126.9219486}"
100,1834944913,소프트컬러,바(BAR),True,False,https://www.instagram.com/softcolorhouse,61.0,634.0,False,336.0,65.0,876.0,False,False,False,True,False,,,False,[],"서울 마포구 동교로51길 63 지층, 1층",070-8018-0580,"{'latitude': 37.5658139, 'longitude': 126.9235371}"
