,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,running_well,address,phone,gps,naver_url
10,1485118707,초이다이닝,일식당,True,False,https://instagram.com/choi_dining,36,1151,True,3883,1961,363,False,False,False,False,,,True,[],2,서울 마포구 동교로36길 3 지하1층,0507-1330-5456,"{'latitude': 37.5612678, 'longitude': 126.9245652}",https://pcmap.place.naver.com/place/1485118707?entry=bmp&from=map&fromPanelNum=2&x=126.9245652&y=37.5612678&timestamp=202402081207
11,1131692550,왓에버타코,"멕시코,남미음식",True,True,,,,True,32,190,403,False,False,False,False,,,False,[],2,서울 마포구 연희로1길 51 1층 102호,0507-1331-8789,"{'latitude': 37.5611363, 'longitude': 126.9260719}",https://pcmap.place.naver.com/place/1131692550?entry=bmp&from=map&fromPanelNum=2&x=126.9260719&y=37.5611363&timestamp=202402081207
12,1402516922,음무아,양식,True,False,,,,True,115,401,621,False,False,False,False,,,False,[],2,서울 마포구 성미산로 190-11 1층,0507-1380-9642,"{'latitude': 37.5625076, 'longitude': 126.9261018}",https://pcmap.place.naver.com/place/1402516922?entry=bmp&from=map&fromPanelNum=2&x=126.9261018&y=37.5625076&timestamp=202402081207
13,1872238260,곤로 야끼니꾸,일식당,True,False,,,,True,929,1375,463,False,False,False,False,,,True,[],1,서울 마포구 동교로39길 9 1층 곤로 야끼니꾸,0507-1475-1153,"{'latitude': 37.5620598, 'longitude': 126.9239031}",https://pcmap.place.naver.com/place/1872238260?entry=bmp&from=map&fromPanelNum=2&x=126.9239031&y=37.5620598&timestamp=202402081208
14,1020389622,브라운하우스 연남,"카페,디저트",True,False,https://instagram.com/braunhaus_kr,342,6872,False,778,757,671,False,False,False,False,,,False,[],0,"서울 마포구 동교로50길 25 2, 3층",0507-1344-3416,"{'latitude': 37.5633428, 'longitude': 126.9273832}",https://pcmap.place.naver.com/place/1020389622?entry=bmp&from=map&fromPanelNum=2&x=126.9273832&y=37.5633428&timestamp=202402081208
15,1443064599,부추긴돼지,"육류,고기요리",True,False,https://instagram.com/chive_pig,27,75,True,302,1477,483,False,False,False,False,,,False,[],2,서울 마포구 연희로1길 59 1층,0507-1398-5705,"{'latitude': 37.5614574, 'longitude': 126.9264699}",https://pcmap.place.naver.com/place/1443064599?entry=bmp&from=map&fromPanelNum=2&x=126.9264699&y=37.5614574&timestamp=202402081208
16,1537918661,연어롭다,일식당,True,False,,,,True,1598,3386,385,False,False,False,False,,,False,[],1,서울 마포구 동교로38길 42,02-324-8300,"{'latitude': 37.5610646, 'longitude': 126.9257493}",https://pcmap.place.naver.com/place/1537918661?entry=bmp&from=map&fromPanelNum=2&x=126.9257493&y=37.5610646&timestamp=202402081209
17,1951314959,연남동 베르데,"멕시코,남미음식",True,False,https://instagram.com/mexicangrill_verde,190,695,True,1358,15512,598,False,False,False,False,,,False,[],1,서울 마포구 동교로 262-6 1층,0507-1305-7564,"{'latitude': 37.5628313, 'longitude': 126.9254121}",https://pcmap.place.naver.com/place/1951314959?entry=bmp&from=map&fromPanelNum=2&x=126.9254121&y=37.5628313&timestamp=202402081209
18,1504225593,포비 연남,일식당,True,False,https://instagram.com/pobi.okonomiyaki,3073,1761,False,59,478,521,False,False,False,False,,,False,[],0,"서울 마포구 성미산로23길 72 전층 1,2,3,4 층",0507-1314-8555,"{'latitude': 37.566372, 'longitude': 126.9198304}",https://pcmap.place.naver.com/place/1504225593?entry=bmp&from=map&fromPanelNum=2&x=126.9198304&y=37.566372&timestamp=202402081209
19,1651918728,저스트텐동 연남본점,일식당,True,False,https://instagram.com/justtendong,176,3830,True,2872,2748,555,False,False,False,False,,,False,[],2,서울 마포구 동교로46길 3,02-324-7778,"{'latitude': 37.5628136, 'longitude': 126.9252032}",https://pcmap.place.naver.com/place/1651918728?entry=bmp&from=map&fromPanelNum=2&x=126.9252032&y=37.5628136&timestamp=202402081210
20,1244778355,한술식당 프리미엄 연남점,덮밥,True,False,https://instagram.com/jhallenge,360,328,True,1182,1766,632,False,False,False,False,,,False,[],2,서울 마포구 성미산로 190-3 한술식당,0507-1448-6970,"{'latitude': 37.5627556, 'longitude': 126.9261536}",https://pcmap.place.naver.com/place/1244778355?entry=bmp&from=map&fromPanelNum=2&x=126.9261536&y=37.5627556&timestamp=202402081210
21,1473828415,토끼다이닝 연남,한식,True,False,https://instagram.com/tokki_dining,49,410,False,493,348,728,False,False,False,False,,,False,[],2,서울 마포구 동교로 278 지층,0507-1363-2431,"{'latitude': 37.5639642, 'longitude': 126.9264624}",https://pcmap.place.naver.com/place/1473828415?entry=bmp&from=map&fromPanelNum=2&x=126.9264624&y=37.5639642&timestamp=202402081210
22,1507085903,미로끝,요리주점,True,False,https://instagram.com/miro_kkeutt,14,72,True,132,84,650,False,False,False,False,,,False,[],0,서울 마포구 성미산로 190-4 지1층 미로끝,0507-1383-1917,"{'latitude': 37.5628204, 'longitude': 126.9260082}",https://pcmap.place.naver.com/place/1507085903?entry=bmp&n_ad_group_type=10&n_query=%EC%97%B0%EB%82%A8%EB%8F%99%EB%A7%9B%EC%A7%91&from=map&fromPanelNum=2&x=126.9260082&y=37.5628204&timestamp=202402081210
23,1143889950,조앤도슨,"카페,디저트",True,False,https://instagram.com/joanddawson,64,8962,True,452,1370,637,False,False,False,False,,,False,[],0,"서울 마포구 동교로41길 31 지층 좌측, 조앤도슨",0507-1314-1043,"{'latitude': 37.5636521, 'longitude': 126.9232497}",https://pcmap.place.naver.com/place/1143889950?entry=bmp&from=map&fromPanelNum=2&x=126.9232497&y=37.5636521&timestamp=202402081211
24,1406467432,차만다 연남점,양식,True,False,https://instagram.com/charmandre_yeonnam,230,388,True,641,2573,416,False,True,False,False,,,False,[],0,서울 마포구 동교로 248 2층,0507-1498-0813,"{'latitude': 37.561947, 'longitude': 126.924522}",https://pcmap.place.naver.com/place/1406467432?entry=bmp&from=map&fromPanelNum=2&x=126.924522&y=37.561947&timestamp=202402081211
25,1685805793,미쁘동,일식당,True,False,https://instagram.com/mibbedong_official,170,5942,True,2937,9659,529,True,False,False,False,,,False,[],2,서울 마포구 동교로38길 33-21 2층,0507-1350-1881,"{'latitude': 37.5621119, 'longitude': 126.9262048}",https://pcmap.place.naver.com/place/1685805793?entry=bmp&from=map&fromPanelNum=2&x=126.9262048&y=37.5621119&timestamp=202402081212
26,1064804903,오늘그대와 본점,양식,True,False,,,,True,1780,5858,662,False,False,False,False,,,False,[],2,서울 마포구 동교로 262-13 1.5층 오늘그대와 본점,0507-1370-1367,"{'latitude': 37.5626699, 'longitude': 126.925796}",https://pcmap.place.naver.com/place/1064804903?entry=bmp&from=map&fromPanelNum=2&x=126.925796&y=37.5626699&timestamp=202402081212
27,1629339009,리차드하우스 연남,양식,True,False,,,,True,786,2280,529,False,False,False,False,,,False,[],0,서울 마포구 동교로46길 36 1층,0507-1498-3889,"{'latitude': 37.5621271, 'longitude': 126.9265903}",https://pcmap.place.naver.com/place/1629339009?entry=bmp&from=map&fromPanelNum=2&x=126.9265903&y=37.5621271&timestamp=202402081212
28,1179975511,올랑올랑,퓨전음식,True,False,,,,True,868,2075,577,False,False,False,False,,,False,[],0,서울 마포구 동교로46길 25 2층,0507-1475-1770,"{'latitude': 37.5623019, 'longitude': 126.9261728}",https://pcmap.place.naver.com/place/1179975511?entry=bmp&from=map&fromPanelNum=2&x=126.9261728&y=37.5623019&timestamp=202402081212
29,1664539146,온도,요리주점,True,False,https://instagram.com/ondo_yeonnam,9,235,True,83,473,644,False,False,False,False,,,False,[],1,서울 마포구 동교로 266-10 2층,0507-1411-2689,"{'latitude': 37.5629183, 'longitude': 126.9257346}",https://pcmap.place.naver.com/place/1664539146?entry=bmp&from=map&fromPanelNum=2&x=126.9257346&y=37.5629183&timestamp=202402081213
30,1081305638,청화접,요리주점,True,False,https://instagram.com/chunghwa_butterfly,18,1278,True,390,2244,636,False,False,False,False,,,False,[],1,서울 마포구 동교로 268 지하1층 청화접,0507-1333-6580,"{'latitude': 37.5632759, 'longitude': 126.9255707}",https://pcmap.place.naver.com/place/1081305638?entry=bmp&from=map&fromPanelNum=2&x=126.9255707&y=37.5632759&timestamp=202402081213
31,38015815,일쩜오플로어,베이커리,True,False,,,,True,587,580,369,False,False,False,False,False,True,False,[],1,서울 마포구 동교로34길 21,,"{'latitude': 37.5608532, 'longitude': 126.9255965}",https://pcmap.place.naver.com/place/38015815?entry=bmp&from=map&fromPanelNum=2&x=126.9255965&y=37.5608532&timestamp=202402081213
32,1865456225,하우에버 연남,"카페,디저트",True,False,https://instagram.com/however_yeonnam,101,12000,True,4295,4814,417,False,False,False,False,,,False,[],2,서울 마포구 연희로1길 45-6 하우에버 연남,0507-1353-6407,"{'latitude': 37.5612736, 'longitude': 126.9259268}",https://pcmap.place.naver.com/place/1865456225?entry=bmp&from=map&fromPanelNum=2&x=126.9259268&y=37.5612736&timestamp=202402081214
33,1668003266,연하동,일식당,True,False,https://instagram.com/yeonhadong,48,2462,True,2589,3230,296,True,False,False,False,,,False,[],2,서울 마포구 연남로 6,0507-1419-3781,"{'latitude': 37.560509, 'longitude': 126.9235456}",https://pcmap.place.naver.com/place/1668003266?entry=bmp&from=map&fromPanelNum=2&x=126.9235456&y=37.560509&timestamp=202402081214
34,1564044330,담솥 연남점,한식,True,False,https://instagram.com/yeonnam_damsot,4,88,True,471,1339,475,False,False,False,False,,,False,[],2,서울 마포구 동교로38길 23 1층 담솥 연남점,0507-1484-7745,"{'latitude': 37.5618132, 'longitude': 126.9254737}",https://pcmap.place.naver.com/place/1564044330?entry=bmp&from=map&fromPanelNum=2&x=126.9254737&y=37.5618132&timestamp=202402081214
35,38282260,터틀힙,"카페,디저트",True,False,,,,True,1263,1314,539,True,False,False,False,False,True,False,[],2,서울 마포구 연남로1길 44 1층 터틀힙,0507-1406-5851,"{'latitude': 37.5598077, 'longitude': 126.9206643}",https://pcmap.place.naver.com/place/38282260?entry=bmp&from=map&fromPanelNum=2&x=126.9206643&y=37.5598077&timestamp=202402081214
36,1334889449,삐딱 연남점,요리주점,True,True,https://instagram.com/bbiddak_yeonnam,38,44,True,185,50,343,False,False,False,False,,,False,[],2,서울 마포구 동교로34길 6 1층,0507-1394-1421,"{'latitude': 37.5609366, 'longitude': 126.9246658}",https://pcmap.place.naver.com/place/1334889449?entry=bmp&from=map&fromPanelNum=2&x=126.9246658&y=37.5609366&timestamp=202402081215
37,1620268506,헤도네,양식,True,False,https://instagram.com/hedone_seoul,45,971,False,192,559,836,False,False,False,False,,,False,[],1,서울 마포구 성미산로 165-6 지층 헤도네,0507-1432-6470,"{'latitude': 37.5647725, 'longitude': 126.9246365}",https://pcmap.place.naver.com/place/1620268506?entry=bmp&from=map&fromPanelNum=2&x=126.9246365&y=37.5647725&timestamp=202402081215
38,1548716472,헤이죠지,양식,True,False,,,,True,1589,3705,469,False,False,False,False,,,False,[],2,서울 마포구 동교로46길 42-24 1층 헤이죠지,0507-1420-8525,"{'latitude': 37.5617009, 'longitude': 126.9265968}",https://pcmap.place.naver.com/place/1548716472?entry=bmp&from=map&fromPanelNum=2&x=126.9265968&y=37.5617009&timestamp=202402081215
39,1601437484,코코로카라,베이커리,True,False,https://instagram.com/_kokorokara_,411,57000,True,3763,2336,524,False,False,False,False,,,False,[],2,서울 마포구 연남로1길 41,,"{'latitude': 37.5598025, 'longitude': 126.9209445}",https://pcmap.place.naver.com/place/1601437484?entry=bmp&from=map&fromPanelNum=2&x=126.9209445&y=37.5598025&timestamp=202402081216
40,1303451450,화설 연남본점,소고기구이,True,False,,,,True,926,3573,630,False,False,False,False,,,False,[],2,서울 마포구 성미산로 188 1층,0507-1340-2134,"{'latitude': 37.5630236, 'longitude': 126.9261254}",https://pcmap.place.naver.com/place/1303451450?entry=bmp&from=map&fromPanelNum=2&x=126.9261254&y=37.5630236&timestamp=202402081216
41,1166022931,파이인더샵,"카페,디저트",True,False,https://instagram.com/pie_intheshop,155,7015,False,1453,1263,852,False,False,False,False,,,False,[],2,서울 마포구 성미산로27길 26,070-8837-0171,"{'latitude': 37.5649274, 'longitude': 126.9217024}",https://pcmap.place.naver.com/place/1166022931?entry=bmp&from=map&fromPanelNum=2&x=126.9217024&y=37.5649274&timestamp=202402081216
42,1618240240,브레디포스트 연남점,"카페,디저트",True,False,https://instagram.com/breadypost_bakery,75,10000,True,333,651,313,False,False,False,False,,,False,[],2,서울 마포구 연남로 8 1층,0507-1388-7704,"{'latitude': 37.5606064, 'longitude': 126.9234785}",https://pcmap.place.naver.com/place/1618240240?entry=bmp&from=map&fromPanelNum=2&x=126.9234785&y=37.5606064&timestamp=202402081217
43,1763607050,사루카메,일본식라면,True,False,https://instagram.com/sarukame_ramen,874,5945,True,1145,975,410,True,False,False,True,,,True,[],2,서울 마포구 연남로 15 1층,,"{'latitude': 37.5610641, 'longitude': 126.9227332}",https://pcmap.place.naver.com/place/1763607050?entry=bmp&from=map&fromPanelNum=2&x=126.9227332&y=37.5610641&timestamp=202402081217
44,135080827,수부니흐,양식,True,False,https://instagram.com/souvenir0_0,20,1014,True,899,2611,428,False,False,False,False,False,True,False,[],1,서울 마포구 동교로38길 35 2층,02-335-7472,"{'latitude': 37.5613297, 'longitude': 126.9258374}",https://pcmap.place.naver.com/place/135080827?entry=bmp&from=map&fromPanelNum=2&x=126.9258374&y=37.5613297&timestamp=202402081217
45,1033432893,백스트리트피자,피자,True,False,https://instagram.com/backstreetpizza_,7,391,True,953,1265,403,False,False,False,False,,,False,[],2,서울 마포구 동교로 245 4층,070-4107-5964,"{'latitude': 37.5618365, 'longitude': 126.9240507}",https://pcmap.place.naver.com/place/1033432893?entry=bmp&from=map&fromPanelNum=2&x=126.9240507&y=37.5618365&timestamp=202402081217
46,1388641559,Osds 연남,"카페,디저트",True,True,https://instagram.com/osds_yeonnam,102,204,True,103,115,617,False,False,False,False,,,False,[],2,"서울 마포구 성미산로22길 23 1층, 2층",0507-1493-0911,"{'latitude': 37.5619978, 'longitude': 126.9213151}",https://pcmap.place.naver.com/place/1388641559?entry=bmp&from=map&fromPanelNum=2&x=126.9213151&y=37.5619978&timestamp=202402081218
47,1889897522,요미우돈교자 연남점,일식당,True,False,https://instagram.com/yummyudongyoza,55,1047,True,931,5463,406,False,False,False,False,,,False,[],2,서울 마포구 동교로 244-1 1층,0507-1357-5765,"{'latitude': 37.5617408, 'longitude': 126.9244667}",https://pcmap.place.naver.com/place/1889897522?entry=bmp&from=map&fromPanelNum=2&x=126.9244667&y=37.5617408&timestamp=202402081218
48,21652462,툭툭누들타이,태국음식,True,False,https://instagram.com/tuktuknoodle,505,2838,False,3266,3263,872,True,True,False,True,True,True,True,[],1,서울 마포구 성미산로 161-8 2층,0507-1400-5130,"{'latitude': 37.5651452, 'longitude': 126.924047}",https://pcmap.place.naver.com/place/21652462?entry=bmp&from=map&fromPanelNum=2&x=126.924047&y=37.5651452&timestamp=202402081218
49,1978161435,연남동와이탑,양식,True,False,https://instagram.com/yeonnamdong_ytop,462,1583,False,1482,1435,835,False,False,False,False,,,False,[],2,"서울 마포구 성미산로 163 2층, 3층",0507-1454-3203,"{'latitude': 37.5649025, 'longitude': 126.9242773}",https://pcmap.place.naver.com/place/1978161435?entry=bmp&from=map&fromPanelNum=2&x=126.9242773&y=37.5649025&timestamp=202402081219
50,35402809,소이연남,태국음식,True,False,https://instagram.com/soi_yeonnam,188,1660,True,4806,3876,622,True,False,False,False,True,True,True,[],1,서울 마포구 동교로 267 1층,0507-1355-5130,"{'latitude': 37.5634777, 'longitude': 126.9253617}",https://pcmap.place.naver.com/place/35402809?entry=bmp&from=map&fromPanelNum=2&x=126.9253617&y=37.5634777&timestamp=202402081219
51,1599768379,문득 연남점,양식,True,False,https://instagram.com/moondeuk_seoul,23,254,True,639,1844,521,False,False,False,False,,,False,[],2,서울 마포구 동교로 257 1층 문득,0507-1307-2186,"{'latitude': 37.5628164, 'longitude': 126.9246731}",https://pcmap.place.naver.com/place/1599768379?entry=bmp&from=map&fromPanelNum=2&x=126.9246731&y=37.5628164&timestamp=202402081219
52,1344306413,바다약방,요리주점,True,False,https://instagram.com/bada_yakbang,70,474,True,707,818,658,False,False,False,False,,,False,[],2,서울 마포구 동교로 266-11 1층 바다약방,0507-1420-9015,"{'latitude': 37.5629006, 'longitude': 126.925982}",https://pcmap.place.naver.com/place/1344306413?entry=bmp&from=map&fromPanelNum=2&x=126.925982&y=37.5629006&timestamp=202402081219
53,1300378937,팽페르뒤,"카페,디저트",True,True,https://instagram.com/painperdu.seoul,1273,5355,True,886,167,447,False,False,False,False,,,False,[],2,서울 마포구 동교로38길 12 2층,,"{'latitude': 37.5619052, 'longitude': 126.9249607}",https://pcmap.place.naver.com/place/1300378937?entry=bmp&from=map&fromPanelNum=2&x=126.9249607&y=37.5619052&timestamp=202402081220
54,1301760508,계담다,요리주점,True,False,https://instagram.com/gyedamda_official,34,639,True,1038,3860,519,True,False,False,False,,,False,[],1,"서울 마포구 동교로38길 33-20 지1층, 1층",0507-1321-1881,"{'latitude': 37.5620883, 'longitude': 126.9263137}",https://pcmap.place.naver.com/place/1301760508?entry=bmp&from=map&fromPanelNum=2&x=126.9263137&y=37.5620883&timestamp=202402081220
55,36523247,느루 연남점,양식,True,False,https://instagram.com/ggul.jj,798,1588,True,925,1125,310,True,False,False,False,True,True,False,[],2,서울 마포구 동교로32길 3 3층,0507-1367-7947,"{'latitude': 37.5608556, 'longitude': 126.9245502}",https://pcmap.place.naver.com/place/36523247?entry=bmp&from=map&fromPanelNum=2&x=126.9245502&y=37.5608556&timestamp=202402081220
56,12985100,감나무집기사식당,기사식당,True,False,,,,True,3896,1899,504,True,True,False,False,False,False,True,[],2,서울 마포구 연남로 25,02-325-8727,"{'latitude': 37.5617166, 'longitude': 126.9221264}",https://pcmap.place.naver.com/place/12985100?entry=bmp&from=map&fromPanelNum=2&x=126.9221264&y=37.5617166&timestamp=202402081221
57,1304764553,모모키친,이자카야,True,False,,,,True,298,909,336,False,False,False,False,,,False,[],0,서울 마포구 동교로34길 3 1층,010-4340-3973,"{'latitude': 37.5610692, 'longitude': 126.9245592}",https://pcmap.place.naver.com/place/1304764553?entry=bmp&from=map&fromPanelNum=2&x=126.9245592&y=37.5610692&timestamp=202402081221
58,1138160588,쿠히치 연남,일식당,True,False,,,,True,190,161,478,False,False,False,False,,,False,[],1,서울 마포구 동교로46길 42-22,0507-1373-9275,"{'latitude': 37.5617864, 'longitude': 126.9264627}",https://pcmap.place.naver.com/place/1138160588?entry=bmp&from=map&fromPanelNum=2&x=126.9264627&y=37.5617864&timestamp=202402081221
59,1146136386,무채색,요리주점,True,False,https://instagram.com/moochaeseck,30,400,True,354,654,336,True,True,False,False,,,False,[],2,서울 마포구 동교로32길 10 지하1층 /이전주소 : 동교동 113-24 4층 입니다,0507-1354-4046,"{'latitude': 37.5606837, 'longitude': 126.9247949}",https://pcmap.place.naver.com/place/1146136386?entry=bmp&from=map&fromPanelNum=2&x=126.9247949&y=37.5606837&timestamp=202402081221
60,1543986977,랜디스도넛 연남점,도넛,True,False,,,,True,13516,3367,427,False,False,False,False,,,False,[],2,서울 마포구 동교로 247,0507-1368-0621,"{'latitude': 37.5620628, 'longitude': 126.9242188}",https://pcmap.place.naver.com/place/1543986977?entry=bmp&from=map&fromPanelNum=2&x=126.9242188&y=37.5620628&timestamp=202402081222
61,1237104695,카멜로연남,양식,True,False,https://instagram.com/camello_yeonnam,48,1077,True,2484,2442,443,False,False,False,False,,,False,[],2,서울 마포구 연희로1길 57 1.5층,0507-1485-3838,"{'latitude': 37.5613559, 'longitude': 126.9263771}",https://pcmap.place.naver.com/place/1237104695?entry=bmp&from=map&fromPanelNum=2&x=126.9263771&y=37.5613559&timestamp=202402081222
62,1831606473,하타네 연남점,이자카야,True,True,,,,True,663,120,532,False,False,False,False,,,False,[],2,서울 마포구 동교로 256-4 2층,0507-1470-3453,"{'latitude': 37.5625279, 'longitude': 126.924938}",https://pcmap.place.naver.com/place/1831606473?entry=bmp&from=map&fromPanelNum=2&x=126.924938&y=37.5625279&timestamp=202402081222
63,1071880318,커들룸 연남,양식,True,False,https://instagram.com/cuddleroom.official,37,266,True,1111,1083,389,False,False,False,False,,,False,[],2,서울 마포구 동교로38길 41 지하1층,0507-1345-3918,"{'latitude': 37.5610934, 'longitude': 126.9258576}",https://pcmap.place.naver.com/place/1071880318?entry=bmp&from=map&fromPanelNum=2&x=126.9258576&y=37.5610934&timestamp=202402081223
64,1229825670,연남토마 연남본점,퓨전음식,True,False,https://instagram.com/toma_wv,82,1639,True,3541,2141,450,False,False,False,False,,,False,[],2,서울 마포구 월드컵북로6길 61 연남토마,0507-1329-8064,"{'latitude': 37.5595232, 'longitude': 126.9214704}",https://pcmap.place.naver.com/place/1229825670?entry=bmp&from=map&fromPanelNum=2&x=126.9214704&y=37.5595232&timestamp=202402081223
65,1902874356,제스티살룬 연남,햄버거,True,False,https://instagram.com/zestysaloon,75,3126,True,2954,1748,456,False,False,False,False,,,False,[],2,서울 마포구 연희로 31 연남빌딩 지층,0507-1446-2622,"{'latitude': 37.5616611, 'longitude': 126.9267907}",https://pcmap.place.naver.com/place/1902874356?entry=bmp&from=map&fromPanelNum=2&x=126.9267907&y=37.5616611&timestamp=202402081223
66,1063954725,수라간,한정식,True,False,https://instagram.com/sooragan01,1058,1684,True,1138,982,462,False,False,False,False,,,False,[],0,서울 마포구 동교로38안길 3 1층,0507-1330-4335,"{'latitude': 37.5619497, 'longitude': 126.9246381}",https://pcmap.place.naver.com/place/1063954725?entry=bmp&from=map&fromPanelNum=2&x=126.9246381&y=37.5619497&timestamp=202402081224
67,1698144185,소점,일식당,True,False,,,,False,923,1246,415,False,False,False,False,,,False,[],1,서울 마포구 성미산로17길 99,0507-1435-7739,"{'latitude': 37.5658736, 'longitude': 126.917086}",https://pcmap.place.naver.com/place/1698144185?entry=bmp&from=map&fromPanelNum=2&x=126.917086&y=37.5658736&timestamp=202402081224
68,1414264972,쿠로코식당 연남점,일식당,True,True,https://instagram.com/kuroko_seoul,17,167,True,485,124,648,False,True,False,False,,,False,[],2,서울 마포구 동교로27길 83 1층,0507-1325-9653,"{'latitude': 37.5612472, 'longitude': 126.9200428}",https://pcmap.place.naver.com/place/1414264972?entry=bmp&from=map&fromPanelNum=2&x=126.9200428&y=37.5612472&timestamp=202402081224
69,1165545050,모모,이자카야,True,False,https://instagram.com/momo.izakaya,2,18,True,392,968,399,False,False,False,False,,,False,[],1,서울 마포구 동교로 242-6,0507-1369-9781,"{'latitude': 37.5614015, 'longitude': 126.9247358}",https://pcmap.place.naver.com/place/1165545050?entry=bmp&from=map&fromPanelNum=2&x=126.9247358&y=37.5614015&timestamp=202402081224
70,1938128417,고시고시 연남,퓨전음식,True,False,https://instagram.com/goshgosh_seoul,100,6168,True,1243,2620,531,True,False,False,False,,,False,[],0,서울 마포구 동교로38길 33-21 1층 고시고시,0507-1346-1068,"{'latitude': 37.5620946, 'longitude': 126.9262213}",https://pcmap.place.naver.com/place/1938128417?entry=bmp&from=map&fromPanelNum=2&x=126.9262213&y=37.5620946&timestamp=202402081225
