,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,running_well,address,phone,gps,naver_url
10,1052840524,몽주방,요리주점,True,False,https://instagram.com/mongjubang,19,322,True,732,696,478,True,False,False,False,,,False,[],2,서울 마포구 독막로7길 20 1층,0507-1364-7875,"{'latitude': 37.5487081, 'longitude': 126.9191007}",https://pcmap.place.naver.com/place/1052840524?entry=bmp&from=map&fromPanelNum=2&x=126.9191007&y=37.5487081&timestamp=202402081207
11,1638329099,강남77 홍대점,요리주점,True,False,,,,True,295,622,341,False,False,False,False,,,False,[],2,서울 마포구 잔다리로 3 2층,0507-1407-3554,"{'latitude': 37.5505994, 'longitude': 126.9226668}",https://pcmap.place.naver.com/place/1638329099?entry=bmp&from=map&fromPanelNum=2&x=126.9226668&y=37.5505994&timestamp=202402081207
12,1869238855,유니의우아한식탁,이탈리아음식,True,False,https://instagram.com/yuni_elegant_table,123,316,True,1346,3102,488,False,False,False,False,,,False,[],1,서울 마포구 동교로38길 27-8 2층 유니의우아한식탁,02-6085-7942,"{'latitude': 37.5617531, 'longitude': 126.9259236}",https://pcmap.place.naver.com/place/1869238855?entry=bmp&from=map&fromPanelNum=2&x=126.9259236&y=37.5617531&timestamp=202402081207
13,1213231016,커피 벌스데이,"카페,디저트",True,False,https://instagram.com/cbd.coffeebirthday,295,13000,True,476,1969,276,False,False,False,False,,,False,[],0,서울 마포구 와우산로29길 26-33 1층 커피 벌스데이,0507-1449-2353,"{'latitude': 37.55553, 'longitude': 126.9287579}",https://pcmap.place.naver.com/place/1213231016?entry=bmp&from=map&fromPanelNum=2&x=126.9287579&y=37.55553&timestamp=202402081207
14,859857359,옥동식,국밥,True,False,https://instagram.com/okdongsik,1258,12000,True,2094,2122,304,True,False,False,True,True,False,True,[],2,서울 마포구 양화로7길 44-10,010-5571-9915,"{'latitude': 37.5526833, 'longitude': 126.9144811}",https://pcmap.place.naver.com/place/859857359?entry=bmp&from=map&fromPanelNum=2&x=126.9144811&y=37.5526833&timestamp=202402081208
15,1287775548,육지,"육류,고기요리",True,False,https://instagram.com/plzloveyookji,120,24000,True,1326,8823,308,True,False,False,False,,,False,[],1,서울 마포구 독막로3길 34,0507-1379-3905,"{'latitude': 37.5497422, 'longitude': 126.9174359}",https://pcmap.place.naver.com/place/1287775548?entry=bmp&from=map&fromPanelNum=2&x=126.9174359&y=37.5497422&timestamp=202402081208
16,1010196744,라라냉삼 라라음악사,돼지고기구이,True,False,https://instagram.com/lala_eumaksa_,69,109,True,276,1072,195,False,False,False,False,,,False,[],1,서울 마포구 독막로 67-10 1층,0507-1405-4880,"{'latitude': 37.5483206, 'longitude': 126.9207962}",https://pcmap.place.naver.com/place/1010196744?entry=bmp&from=map&fromPanelNum=2&x=126.9207962&y=37.5483206&timestamp=202402081208
17,1486179977,블랭크 홍대점,요리주점,True,True,,,,True,53,269,112,False,False,False,False,,,False,[],2,서울 마포구 와우산로23길 56 지하1층 (블랭크),0507-1362-7840,"{'latitude': 37.5552823, 'longitude': 126.9236989}",https://pcmap.place.naver.com/place/1486179977?entry=bmp&from=map&fromPanelNum=2&x=126.9236989&y=37.5552823&timestamp=202402081209
18,1553150505,홍대씨부엉,떡볶이,True,False,,,,True,968,2874,577,True,False,False,False,,,False,[],2,서울 마포구 와우산로21길 28-6,0507-1378-5253,"{'latitude': 37.5525889, 'longitude': 126.9223397}",https://pcmap.place.naver.com/place/1553150505?entry=bmp&from=map&fromPanelNum=2&x=126.9223397&y=37.5525889&timestamp=202402081209
19,1711826642,술속의밤 홍대점,요리주점,True,True,,,,True,92,441,311,False,False,False,False,,,False,[],2,서울 마포구 와우산로17길 11 2층,0507-1351-5612,"{'latitude': 37.5501033, 'longitude': 126.9224101}",https://pcmap.place.naver.com/place/1711826642?entry=bmp&from=map&fromPanelNum=2&x=126.9224101&y=37.5501033&timestamp=202402081209
20,1454390682,혼고집,한식,True,False,https://instagram.com/hongojib_1,55,706,True,644,490,292,False,True,False,False,,,False,[],2,서울 마포구 동교로30길 1 1층 혼고집,0507-1335-9289,"{'latitude': 37.560714, 'longitude': 126.9245444}",https://pcmap.place.naver.com/place/1454390682?entry=bmp&from=map&fromPanelNum=2&x=126.9245444&y=37.560714&timestamp=202402081210
21,637360725,빌라 더 다이닝,양식,True,False,https://instagram.com/villathedining,350,10000,True,7233,3632,278,False,True,False,False,False,True,False,[],2,"서울 마포구 동교로30길 16 JnS.Bldg B1, 1F, 2F, 3F",0507-1318-4363,"{'latitude': 37.5601507, 'longitude': 126.9248575}",https://pcmap.place.naver.com/place/637360725?entry=bmp&from=map&fromPanelNum=2&x=126.9248575&y=37.5601507&timestamp=202402081210
22,1078009086,포트캔커피 신촌점,"카페,디저트",True,False,,,,False,141,95,520,False,True,False,False,,,False,[],0,서울 서대문구 신촌로11길 35 1층,0507-1439-0831,"{'latitude': 37.5582653, 'longitude': 126.9333523}",https://pcmap.place.naver.com/place/1078009086?entry=bmp&n_ad_group_type=10&n_query=%ED%99%8D%EB%8C%80%EB%A7%9B%EC%A7%91&from=map&fromPanelNum=2&x=126.9333523&y=37.5582653&timestamp=202402081210
23,1157398737,카츠업 홍대점,돈가스,True,False,https://instagram.com/katsup_official,59,270,True,3754,391,254,False,False,False,False,,,False,[],2,서울 마포구 홍익로 10 서교푸르지오 101동 142호,0507-1414-5770,"{'latitude': 37.5541211, 'longitude': 126.9233942}",https://pcmap.place.naver.com/place/1157398737?entry=bmp&n_ad_group_type=10&n_query=%ED%99%8D%EB%8C%80%EB%A7%9B%EC%A7%91&from=map&fromPanelNum=2&x=126.9233942&y=37.5541211&timestamp=202402081210
24,1968041382,라헬의부엌 홍대점,"카페,디저트",True,False,https://instagram.com/hd_rachelskitchen,118,557,True,1792,1440,218,False,False,False,False,,,False,[],2,"서울 마포구 와우산로29길 47 1,2층",02-332-4325,"{'latitude': 37.5556936, 'longitude': 126.9273613}",https://pcmap.place.naver.com/place/1968041382?entry=bmp&from=map&fromPanelNum=2&x=126.9273613&y=37.5556936&timestamp=202402081211
25,34228290,혼가츠,돈가스,True,False,,,,True,1449,3692,528,True,False,False,False,False,True,True,[],0,서울 마포구 와우산로21길 36-6 1층 102호,02-322-8850,"{'latitude': 37.5526649, 'longitude': 126.9220529}",https://pcmap.place.naver.com/place/34228290?entry=bmp&from=map&fromPanelNum=2&x=126.9220529&y=37.5526649&timestamp=202402081211
26,1868117265,아크,"카페,디저트",True,False,https://instagram.com/hongdae_ark,17,173,True,109,72,174,False,False,False,False,,,False,[],1,서울 마포구 와우산로 55 1층,02-4115-4997,"{'latitude': 37.5493872, 'longitude': 126.9228789}",https://pcmap.place.naver.com/place/1868117265?entry=bmp&from=map&fromPanelNum=2&x=126.9228789&y=37.5493872&timestamp=202402081211
27,1113429489,더기와 합정점,요리주점,True,True,https://instagram.com/the_giwa_official,23,113,True,177,515,270,False,True,False,False,,,False,[],2,서울 마포구 독막로3길 25 1층,0507-1416-1913,"{'latitude': 37.5495714, 'longitude': 126.9169059}",https://pcmap.place.naver.com/place/1113429489?entry=bmp&from=map&fromPanelNum=2&x=126.9169059&y=37.5495714&timestamp=202402081212
28,1811482510,장인닭갈비 홍대점,닭갈비,True,False,,,,True,445,1734,173,False,False,False,False,,,False,[],2,서울 마포구 어울마당로 111-1 1층,0507-1366-8812,"{'latitude': 37.5549095, 'longitude': 126.9228629}",https://pcmap.place.naver.com/place/1811482510?entry=bmp&from=map&fromPanelNum=2&x=126.9228629&y=37.5549095&timestamp=202402081212
29,38404891,꽃피는고기,"육류,고기요리",True,False,,,,True,1755,2488,244,False,False,False,False,False,False,False,[],2,서울 마포구 와우산로13길 49-3 1층,0507-1496-1889,"{'latitude': 37.5485342, 'longitude': 126.9210255}",https://pcmap.place.naver.com/place/38404891?entry=bmp&from=map&fromPanelNum=2&x=126.9210255&y=37.5485342&timestamp=202402081212
30,1152661518,카와카츠 합정점,돈가스,True,False,https://instagram.com/kawakatsu_otoko,110,1051,True,1823,2334,175,False,False,False,False,,,False,[],1,서울 마포구 양화로 78-7 1층 카와카츠,0507-1365-6317,"{'latitude': 37.5514679, 'longitude': 126.9173802}",https://pcmap.place.naver.com/place/1152661518?entry=bmp&from=map&fromPanelNum=2&x=126.9173802&y=37.5514679&timestamp=202402081212
31,1881560133,비스트로사랑방,"스파게티,파스타전문",True,False,https://instagram.com/sarangbang_,951,6764,True,994,1583,247,False,False,False,False,,,True,[],1,"서울 마포구 와우산로15길 40 BISTRO 사랑방 , 2층",070-4799-0368,"{'latitude': 37.5489875, 'longitude': 126.9212055}",https://pcmap.place.naver.com/place/1881560133?entry=bmp&from=map&fromPanelNum=2&x=126.9212055&y=37.5489875&timestamp=202402081213
32,1216415928,야키토리잔잔 홍대직영점,이자카야,True,False,,,,True,464,1978,524,False,False,False,False,,,False,[],1,서울 마포구 잔다리로 21-1 2층,0507-1367-0839,"{'latitude': 37.5506661, 'longitude': 126.9204842}",https://pcmap.place.naver.com/place/1216415928?entry=bmp&from=map&fromPanelNum=2&x=126.9204842&y=37.5506661&timestamp=202402081213
33,37192534,수지앤파스타,"스파게티,파스타전문",True,False,,,,True,561,1906,208,False,False,False,False,False,True,False,[],1,서울 마포구 독막로15길 3-18,0507-1305-8780,"{'latitude': 37.548719, 'longitude': 126.9212992}",https://pcmap.place.naver.com/place/37192534?entry=bmp&from=map&fromPanelNum=2&x=126.9212992&y=37.548719&timestamp=202402081213
34,1176174041,고요베이크샵,"카페,디저트",True,False,https://instagram.com/koyobake,78,19000,True,2096,1512,507,False,False,False,False,,,False,[],2,서울 마포구 동교로 144-3 단독주택,0507-1309-7421,"{'latitude': 37.555112, 'longitude': 126.9184268}",https://pcmap.place.naver.com/place/1176174041?entry=bmp&from=map&fromPanelNum=2&x=126.9184268&y=37.555112&timestamp=202402081214
35,1106867398,선비다이닝,요리주점,True,True,,,,True,97,331,286,False,False,False,False,,,False,[],2,서울 마포구 독막로3길 29 2층,0507-1414-7018,"{'latitude': 37.5496658, 'longitude': 126.9171309}",https://pcmap.place.naver.com/place/1106867398?entry=bmp&from=map&fromPanelNum=2&x=126.9171309&y=37.5496658&timestamp=202402081214
36,1537970165,서관면옥 홍대점,냉면,True,False,https://instagram.com/seogwanmyeonog,1144,3119,True,272,611,719,False,True,False,False,,,False,[],2,서울 마포구 월드컵북로5길 41 106호~107호,0507-1379-5735,"{'latitude': 37.5562685, 'longitude': 126.916807}",https://pcmap.place.naver.com/place/1537970165?entry=bmp&from=map&fromPanelNum=2&x=126.916807&y=37.5562685&timestamp=202402081214
37,19866326,피오니,케이크전문,True,False,,,,True,3462,2910,452,True,False,False,False,False,True,True,[],2,서울 마포구 독막로7길 51,02-333-5325,"{'latitude': 37.5500709, 'longitude': 126.9198294}",https://pcmap.place.naver.com/place/19866326?entry=bmp&from=map&fromPanelNum=2&x=126.9198294&y=37.5500709&timestamp=202402081214
38,313241250,육몽 홍대본점,"육류,고기요리",True,False,,,,True,2037,4387,470,False,False,False,False,False,False,False,[],2,서울 마포구 양화로16길 19 1-3층,0507-1447-1149,"{'latitude': 37.5532227, 'longitude': 126.9207108}",https://pcmap.place.naver.com/place/313241250?entry=bmp&from=map&fromPanelNum=2&x=126.9207108&y=37.5532227&timestamp=202402081215
39,1266411866,몽주막,요리주점,True,False,https://instagram.com/mongjumak,24,119,True,388,600,424,False,False,False,False,,,False,[],1,서울 마포구 독막로9길 12 1층 몽주막,0507-1353-3844,"{'latitude': 37.5488474, 'longitude': 126.9198294}",https://pcmap.place.naver.com/place/1266411866?entry=bmp&from=map&fromPanelNum=2&x=126.9198294&y=37.5488474&timestamp=202402081215
40,56228015,우와,일식당,True,False,https://instagram.com/woo_waa,1031,3665,True,1913,2680,627,True,False,False,False,False,True,False,[],1,서울 마포구 와우산로21길 21-16 2층,0507-1414-9500,"{'latitude': 37.5517143, 'longitude': 126.9222234}",https://pcmap.place.naver.com/place/56228015?entry=bmp&from=map&fromPanelNum=2&x=126.9222234&y=37.5517143&timestamp=202402081215
41,1353043108,동두천솥뚜껑 삼겹살 합정점,돼지고기구이,True,False,,,,True,1104,2290,253,False,False,False,False,,,False,[],0,서울 마포구 양화로6길 39 1층,0507-1394-0439,"{'latitude': 37.548996, 'longitude': 126.9163947}",https://pcmap.place.naver.com/place/1353043108?entry=bmp&from=map&fromPanelNum=2&x=126.9163947&y=37.548996&timestamp=202402081216
42,35523842,바다회사랑2호점,생선회,True,False,,,,True,2125,2435,535,True,False,False,False,True,False,False,[],1,서울 마포구 동교로 143,02-325-3435,"{'latitude': 37.5554257, 'longitude': 126.9178199}",https://pcmap.place.naver.com/place/35523842?entry=bmp&from=map&fromPanelNum=2&x=126.9178199&y=37.5554257&timestamp=202402081216
43,1869206869,벽돌포차 홍대점,요리주점,True,False,https://instagram.com/brickpocha_official,42,629,True,1032,613,287,False,False,False,False,,,False,[],2,서울 마포구 와우산로17길 5,0507-1404-8881,"{'latitude': 37.5500861, 'longitude': 126.9226978}",https://pcmap.place.naver.com/place/1869206869?entry=bmp&from=map&fromPanelNum=2&x=126.9226978&y=37.5500861&timestamp=202402081216
44,1425941707,파스타고 홍대점,양식,True,True,https://instagram.com/pastago.kr,319,723,True,203,92,338,False,False,False,False,,,False,[],2,서울 마포구 와우산로33길 12 1층 PASTAGO,0507-1493-2317,"{'latitude': 37.555389, 'longitude': 126.9297467}",https://pcmap.place.naver.com/place/1425941707?entry=bmp&from=map&fromPanelNum=2&x=126.9297467&y=37.555389&timestamp=202402081216
45,1641004181,포킹94,"맥주,호프",True,False,https://instagram.com/poking_94,71,596,True,147,814,432,False,False,False,False,,,False,[],0,서울 마포구 어울마당로 53 2층,0507-1312-7146,"{'latitude': 37.5499723, 'longitude': 126.9208788}",https://pcmap.place.naver.com/place/1641004181?entry=bmp&from=map&fromPanelNum=2&x=126.9208788&y=37.5499723&timestamp=202402081217
46,1216066656,틸애프터 연남,양식,True,False,https://instagram.com/till.after_,110,1285,True,959,659,124,False,False,False,False,,,False,[],2,서울 마포구 양화로19길 22-30 1층,0507-1357-3340,"{'latitude': 37.5590003, 'longitude': 126.9247157}",https://pcmap.place.naver.com/place/1216066656?entry=bmp&from=map&fromPanelNum=2&x=126.9247157&y=37.5590003&timestamp=202402081217
47,37282346,청년닭발1987,닭발,True,False,,,,True,1112,1470,239,True,False,False,False,False,True,False,[],2,서울 마포구 동교로 218-1 1층,0507-1422-1989,"{'latitude': 37.5595186, 'longitude': 126.9239368}",https://pcmap.place.naver.com/place/37282346?entry=bmp&from=map&fromPanelNum=2&x=126.9239368&y=37.5595186&timestamp=202402081217
48,1024768696,청기와타운 홍대점,"육류,고기요리",True,False,,,,True,568,1143,269,False,False,False,False,,,False,[],1,서울 마포구 양화로 128 1층,0507-1340-8145,"{'latitude': 37.5543796, 'longitude': 126.9209433}",https://pcmap.place.naver.com/place/1024768696?entry=bmp&from=map&fromPanelNum=2&x=126.9209433&y=37.5543796&timestamp=202402081218
49,1051220427,연교,"딤섬,중식만두",True,False,,,,True,1866,1723,460,True,False,False,False,,,True,[],2,서울 마포구 연희로1길 65 1층,010-5882-5112,"{'latitude': 37.5615994, 'longitude': 126.9267309}",https://pcmap.place.naver.com/place/1051220427?entry=bmp&from=map&fromPanelNum=2&x=126.9267309&y=37.5615994&timestamp=202402081218
50,1518836051,든든덮밥&곱도리 합정점,한식,True,False,,,,True,253,995,47,False,True,False,False,,,False,[],2,서울 마포구 양화로 72 1층 101동 111호 든든덮밥,0507-1439-0390,"{'latitude': 37.5508523, 'longitude': 126.9163132}",https://pcmap.place.naver.com/place/1518836051?entry=bmp&from=map&fromPanelNum=2&x=126.9163132&y=37.5508523&timestamp=202402081218
51,1840855832,홍콩포차 홍대본점,요리주점,True,False,https://instagram.com/hk_pocha,74,6791,True,642,1021,483,False,False,False,False,,,False,[],2,서울 마포구 홍익로3길 44 2층,0507-1335-4002,"{'latitude': 37.5526033, 'longitude': 126.921428}",https://pcmap.place.naver.com/place/1840855832?entry=bmp&from=map&fromPanelNum=2&x=126.921428&y=37.5526033&timestamp=202402081219
52,86471200,쿠시노주방,이자카야,True,False,https://instagram.com/koosino.official,32,166,True,785,1300,239,False,False,False,False,False,True,False,[],2,서울 마포구 동교로 218-1 지하 1층 쿠시노주방,010-7245-0503,"{'latitude': 37.559505, 'longitude': 126.9239455}",https://pcmap.place.naver.com/place/86471200?entry=bmp&from=map&fromPanelNum=2&x=126.9239455&y=37.559505&timestamp=202402081219
53,1853322194,식스티즈,햄버거,True,False,https://instagram.com/60s_burger,293,713,True,614,403,337,False,True,False,False,,,False,[],2,서울 마포구 와우산로23길 9 1층,0507-1331-1960,"{'latitude': 37.5535225, 'longitude': 126.9244055}",https://pcmap.place.naver.com/place/1853322194?entry=bmp&from=map&fromPanelNum=2&x=126.9244055&y=37.5535225&timestamp=202402081219
54,1765323591,토끼다이닝,한식,True,False,https://instagram.com/tokki_dining,49,410,True,741,424,382,False,False,False,False,,,False,[],2,서울 마포구 독막로5길 5 2층,0507-1375-2431,"{'latitude': 37.5484701, 'longitude': 126.9178802}",https://pcmap.place.naver.com/place/1765323591?entry=bmp&from=map&fromPanelNum=2&x=126.9178802&y=37.5484701&timestamp=202402081220
55,1542231124,이츠모라멘,일본식라면,True,False,https://instagram.com/itsumo_ramen,30,596,True,1011,758,335,False,False,False,False,,,True,[],1,서울 마포구 와우산로23길 18-7 2층 202호,0507-1309-1997,"{'latitude': 37.5539865, 'longitude': 126.9246495}",https://pcmap.place.naver.com/place/1542231124?entry=bmp&from=map&fromPanelNum=2&x=126.9246495&y=37.5539865&timestamp=202402081220
56,18356763,마포곱창타운 연남점,"곱창,막창,양",True,False,,,,True,3321,2292,314,False,False,False,False,False,True,True,[],1,서울 마포구 동교로27길 20,02-336-4496,"{'latitude': 37.5590716, 'longitude': 126.9225339}",https://pcmap.place.naver.com/place/18356763?entry=bmp&from=map&fromPanelNum=2&x=126.9225339&y=37.5590716&timestamp=202402081220
57,1176845784,카페 공명 연남점,"카페,디저트",True,False,https://instagram.com/cafegm_,116,5191,True,2297,1408,245,False,False,False,False,,,False,[],1,서울 마포구 연희로 11 1층 카페 공명 연남,0507-1337-6304,"{'latitude': 37.5600312, 'longitude': 126.9264347}",https://pcmap.place.naver.com/place/1176845784?entry=bmp&from=map&fromPanelNum=2&x=126.9264347&y=37.5600312&timestamp=202402081220
58,653467130,하이디라오 홍대점,중식당,True,False,https://instagram.com/haidilaokorea,336,14000,True,6217,1732,80,False,True,False,False,False,True,False,[],2,서울 마포구 양화로 176 동교동 와이즈파크 5층,0507-1381-7668,"{'latitude': 37.557251, 'longitude': 126.9249991}",https://pcmap.place.naver.com/place/653467130?entry=bmp&from=map&fromPanelNum=2&x=126.9249991&y=37.557251&timestamp=202402081221
59,37420517,델리인디아,인도음식,True,False,https://instagram.com/delhi_india_seokyo,82,1859,True,2888,1966,397,True,False,False,False,True,True,False,[],2,서울 마포구 독막로9길 8 2층,0507-1404-2109,"{'latitude': 37.5486828, 'longitude': 126.9197468}",https://pcmap.place.naver.com/place/37420517?entry=bmp&from=map&fromPanelNum=2&x=126.9197468&y=37.5486828&timestamp=202402081221
60,1295216727,umoae,"카페,디저트",True,False,https://instagram.com/um.o.a.e,39,1434,True,521,596,361,False,False,False,False,,,False,[],0,서울 마포구 양화로6길 99-5 1.5층,0507-1390-1194,"{'latitude': 37.54862, 'longitude': 126.9198778}",https://pcmap.place.naver.com/place/1295216727?entry=bmp&from=map&fromPanelNum=2&x=126.9198778&y=37.54862&timestamp=202402081221
61,1703190567,오퍼 카페,"카페,디저트",True,False,https://instagram.com/offer_mapo,79,3633,True,1983,2040,306,False,False,False,False,,,False,[],2,서울 마포구 홍익로5길 19 오퍼베이커리카페,0507-1486-9994,"{'latitude': 37.5540294, 'longitude': 126.9213147}",https://pcmap.place.naver.com/place/1703190567?entry=bmp&from=map&fromPanelNum=2&x=126.9213147&y=37.5540294&timestamp=202402081222
62,1570477331,올드페리도넛 연남점,도넛,True,False,https://instagram.com/oldferrydonut,1609,50000,True,46,64,288,False,False,False,False,,,False,[],1,서울 마포구 동교로 211,02-332-7200,"{'latitude': 37.5589912, 'longitude': 126.9232976}",https://pcmap.place.naver.com/place/1570477331?entry=bmp&from=map&fromPanelNum=2&x=126.9232976&y=37.5589912&timestamp=202402081222
63,1206369946,연남취향,양식,True,False,,,,True,1656,2025,320,False,False,False,False,,,False,[],1,서울 마포구 연희로1길 36,0507-1330-9244,"{'latitude': 37.5604362, 'longitude': 126.9257071}",https://pcmap.place.naver.com/place/1206369946?entry=bmp&from=map&fromPanelNum=2&x=126.9257071&y=37.5604362&timestamp=202402081222
64,34393996,우동 카덴,"우동,소바",True,False,,,,True,2953,2815,122,True,False,False,False,False,True,True,[],1,서울 마포구 양화로7안길 2-1,02-6463-6362,"{'latitude': 37.551708, 'longitude': 126.915012}",https://pcmap.place.naver.com/place/34393996?entry=bmp&from=map&fromPanelNum=2&x=126.915012&y=37.551708&timestamp=202402081223
65,1401001726,광야,이탈리아음식,True,False,https://instagram.com/kwangya__,104,1405,True,1598,1477,321,True,True,False,False,,,False,[],2,서울 마포구 월드컵북로4길 82 1층 광야,0507-1318-1486,"{'latitude': 37.5593406, 'longitude': 126.9230772}",https://pcmap.place.naver.com/place/1401001726?entry=bmp&from=map&fromPanelNum=2&x=126.9230772&y=37.5593406&timestamp=202402081223
66,1436718221,미도인 홍대,양식,True,False,,,,True,1909,3563,564,False,False,False,False,,,False,[],2,서울 마포구 잔다리로2길 19 1층,02-336-5097,"{'latitude': 37.5516919, 'longitude': 126.9209717}",https://pcmap.place.naver.com/place/1436718221?entry=bmp&from=map&fromPanelNum=2&x=126.9209717&y=37.5516919&timestamp=202402081223
67,1554706925,피자네버슬립스 합정상수점,피자,True,False,https://instagram.com/never_sleeps_pizza_hongdae,69,111,True,1794,2579,424,True,False,False,False,False,True,False,[],1,서울 마포구 양화로6길 73 4층 피자네버슬립스,0507-1414-1820,"{'latitude': 37.5486113, 'longitude': 126.9182909}",https://pcmap.place.naver.com/place/1554706925?entry=bmp&from=map&fromPanelNum=2&x=126.9182909&y=37.5486113&timestamp=202402081223
68,36597408,바다애,생선회,True,False,,,,True,414,411,603,False,True,False,False,,,False,[],0,서울 마포구 동교로18길 4 A동1층전체,02-335-1003,"{'latitude': 37.5547398, 'longitude': 126.9165196}",https://pcmap.place.naver.com/place/36597408?entry=bmp&from=map&fromPanelNum=2&x=126.9165196&y=37.5547398&timestamp=202402081224
69,21889339,형제식당,한식,True,False,,,,True,697,203,153,True,False,False,False,False,False,False,[],2,서울 마포구 신촌로16길 4,02-3141-6552,"{'latitude': 37.5555152, 'longitude': 126.9346831}",https://pcmap.place.naver.com/place/21889339?entry=bmp&from=map&fromPanelNum=2&x=126.9346831&y=37.5555152&timestamp=202402081224
70,1140026252,배터리88 홍대점,요리주점,True,False,https://instagram.com/battery.88,203,2364,True,2198,1102,422,False,True,False,False,,,False,[],2,서울 마포구 와우산로19길 6 1층,0507-1487-0883,"{'latitude': 37.5513451, 'longitude': 126.9227607}",https://pcmap.place.naver.com/place/1140026252?entry=bmp&from=map&fromPanelNum=2&x=126.9227607&y=37.5513451&timestamp=202402081224
